Date,Year,Country,Activity,Sex,Age,Fatal (Y/N),Species
aug,1930,USA,Swimming,M,,N,
jul,1930,CUBA,Swimming,M,29,N,
jul,1930,USA,Swimming,M,21,N,Tiger shark
jun,1930,AUSTRALIA,,M,,Y,
may,1930,USA,Swimming / floating,M,,N,
may,1930,TURKEY,Fishing,M,,N,
may,1930,COSTA RICA,Air disaster,,,,
apr,1930,SOUTH AFRICA,,M,17,,
mar,1930,USA,Sponge diving,M,,N,
feb,1930,AUSTRALIA,Pearl diving,M,19,N,
feb,1930,AUSTRALIA,Diving off pier & treading water,M,18,Y,White shark
feb,1930,AUSTRALIA,Removing shark from a trap,M,,N,
jan,1930,MEXICO,Fishing schooner Jose Luis foundered,,,Y,
jan,1930,SOUTH AFRICA,Swimming,M,23,N,White shark
,1930,MAURITIUS,Swimming to shore after a squall  capsized their motorized shark fishing boat,M,,Y,
,1930,OKINAWA,,M,17,N,
,1930,SOUTH AFRICA,Swimming,M,,Y,
dec,1929,AUSTRALIA,Diving by wharf,M,16,Y,Tiger shark
dec,1929,AUSTRALIA,Diving,M,,N,
dec,1929,AUSTRALIA,Bathing or body surfing ,F,17,N,small shark
dec,1929,AUSTRALIA,Pearl diving,M,,N,
dec,1929,,,M,20,Y,
dec,1929,AUSTRALIA,,M,50,Y,
nov,1929,KIRIBATI,"Sea Disaster, wreck of the  SS Norwich City",M,,Y,
nov,1929,CUBA,Fishing,M,,N,
oct,1929,AUSTRALIA,Pearl diving,M,,N,
oct,1929,SPAIN,Fishing ,M,,N,
sep,1929,AUSTRALIA,Fell from wharf into water & attacked immediately,M,42,Y,
aug,1929,USA,Bathing,M,,N,
jul,1929,MEXICO,Swimming,M,,N,
jul,1929,CAPE VERDE,,F,,,
jun,1929,USA,Fishing,M,,N,foot shark
may,1929,AUSTRALIA,Pearl diving,M,,N,
apr,1929,AUSTRALIA,Diving for trepang,M,,N,
apr,1929,AUSTRALIA,Diving for trochus,M,,N,
apr,1929,AUSTRALIA,Standing in knee-deep water,M,19,N,nurse shark
apr,1929,AUSTRALIA,,M,,Y,
apr,1929,AUSTRALIA,Swimming between boats,M,,Y,
mar,1929,USA,Swimming,M,26,N,
mar,1929,AUSTRALIA,Bathing,M,,Y,
mar,1929,AUSTRALIA,Launching rowboat through the surf,M,9,N,dog shark
mar,1929,AUSTRALIA,Launching rowboat through the surf,M,12,N,dog shark
feb,1929,AUSTRALIA,Body surfing,M,20,Y,
feb,1929,AUSTRALIA,Canoeing,,,N,
feb,1929,AUSTRALIA,Swimming,M,39,Y,Galapagos shark
jan,1929,AUSTRALIA,Swimming,M,,Y,
jan,1929,NEW ZEALAND,Bathing,F,,N,
jan,1929,AUSTRALIA,Body surfing,M,14,Y,
jan,1929,TURKEY,Fishing boat,M,,Y,
jan,1929,FIJI,Diving for coins thrown from ship S.S. Moeraki,M,,Y,
,1929,AUSTRALIA,Swimming,M,,,
,1929,AUSTRALIA,"Wading, netting fish",M,,N,dog shark
,1929,USA,Fishing,M,,N,
,1929,AUSTRALIA,,M,,N,
,1929,USA,Hardhat diving ,M,27,N,
dec,1928,AUSTRALIA,Pearl diving,M,,N,
nov,1928,USA,Fishing,M,,N,nose shark
nov,1928,INDIA,,M,24,N,
nov,1928,USA,"Sea Disaster, sinking of the  SS Vestris",M,,Y,
nov,1928,PANAMA,Swimming,M,17,Y,carcharhinid shark
,1928,USA,Fishing,M,,N,
aug,1928,USA,,M,,,
jul,1928,AUSTRALIA,Pearl diving,M,,N,
,1928,ITALY,Boating,M,,N,white shark
jun,1928,USA,Swimming,M,,N,
may,1928,INDIA,,M,,,
apr,1928,AUSTRALIA,Fishing,M,,N,Tiger shark
apr,1928,AUSTRALIA,Treading water,M,19,N,
apr,1928,JAMAICA,Diving,M,,Y,
apr,1928,AUSTRALIA,Bathing,M,15,N,
apr,1928,AUSTRALIA,Standing in waist-deep water,M,28,Y,
mar,1928,AUSTRALIA,,M,,N,
feb,1928,AUSTRALIA,Pearl diving,M,,Y,
,1928,COSTA RICA,Swimming,F,,N,
,1928,COSTA RICA,Swimming,M,,N,
jan,1928,AUSTRALIA,Retrieving meat from a cage in the water,M,78,Y,
jan,1928,USA,Swimming,,,,
jan,1928,USA,Jumped overboard and swimming,M,,,
jan,1928,SOUTH AFRICA,,F,,N,
,1928,SOUTH AFRICA,Body surfing,M,18,N,
,1928,SOUTH AFRICA,Standing,M,25,N,
dec,1927,SOUTH AFRICA,Swimming,M,17,Y,White shark
nov,1927,AUSTRALIA,The steamer Tahiti collided with the ferry Greycliffe,,,Y,
oct,1927,BRAZIL,Italian liner Principessa Mafalda sank,,,Y,
oct,1927,AUSTRALIA,Riding horseback across the creek,M,,N,
,1927,FIJI,"Standing, collecting bananas",M,,N,
jul,1927,AUSTRALIA,,,,N,
may,1927,PHILIPPINES,Sea disaster,,,Y,
,1927,AUSTRALIA,Walking,M,,Y,
apr,1927,AUSTRALIA,Diving,M,,N,
apr,1927,AUSTRALIA,Pearl diving,M,,N,
mar,1927,AUSTRALIA,Body surfing / treading water,M,17,N,nurse shark
feb,1927,NICARAGUA,Feeling the sharks teeth,M,,N,
feb,1927,AUSTRALIA,Attempting to rescue drowning man,M,,N,
,1927,NEW ZEALAND,Fishing,M,70,N,Mako shark
jan,1927,SOUTH AFRICA,Body surfing,M,,N,Raggedtooth shark
jan,1927,USA,Swimming,M,,N,
jan,1927,AUSTRALIA,Swimming,M,15,Y,
,1927,AUSTRALIA,Swimming,M,10,Y,
,1927,AUSTRALIA,Pearl diving,M,,N,
dec,1926,AUSTRALIA,Diving for trochus,M,,Y,
nov,1926,AUSTRALIA,Diving,M,,N,
oct,1926,PAPUA NEW GUINEA,Jumped into the water,M,,Y,
oct,1926,AUSTRALIA,Bathing,M,17,N,nurse shark
oct,1926,BERMUDA,British patrol boat 1250-ton HMS  Valerian foundered in a hurricane,,,N,
sep,1926,PAPUA NEW GUINEA,Jumped out of canoe,M,,Y,
aug,1926,USA,Swimming,M,18,Y,
jul,1926,ITALY,Swimming,M,20,Y,white shark
jul,1926,USA,Fishing,M,,N,whiptail shark
jul,1926,USA,Swimming with dog near canning factory,M,15,N,white shark
jul,1926,SPAIN,Bathing,M,,,
may,1926,USA,Swimming,M,,Y,White shark
apr,1926,OCEAN,Fell overboard from SS Ripley Castle,M,26,N,
apr,1926,USA,Swimming,F,,N,the shark
mar,1926,AUSTRALIA,Swimming ,F,,Y,White shark
jan,1926,SOUTH AFRICA,Swimming,M,,N,blue shark
,1926,AUSTRALIA,,M,,N,
,1926,MONACO,,M,,Y,
,1926,NEW ZEALAND,Shark hoisted on board liner Tahiti,M,,N,
,1926,SINGAPORE,Dived onto shark from floating stage,F,,Y,
,1926,SOUTH AFRICA,Swimming to mail boat,M,,,
nov,1925,AUSTRALIA,Floating on his back,M,55,Y,Tiger shark
,1925,USA,,F,,N,
,1925,USA,,M,,N,
sep,1925,SPAIN,Fishing,M,,N,
sep,1925,UK,Fishing,M,,N,
aug,1925,USA,Swimming,F,,N,
jun,1925,AUSTRALIA,,,,,
,1925,USA,,M,,N,
mar,1925,AUSTRALIA,Bathing in waist-deep water,M,16,N,small shark
mar,1925,AUSTRALIA,Swimming,M,16,Y,
mar,1925,PAPUA NEW GUINEA,Swimming,M,,Y,
jan,1925,USA,Swimming,M,,N,
jan,1925,CANADA,"Diving, repairing water main at depth of 90'",M,,N,
,1925,FIJI,Diving for coins tossed from passenger ship,M,,N,
nov,1924,MEXICO,The Ward liner Esperanza stranded during a gale & she leapt overboard to rescue her dog which had been swept overboard.,F,,Y,
nov,1924,PANAMA,"Inebriated, woke from sleep and fell off deck into the water ",M,35,N,
nov,1924,USA,Bathing,M,35,Y,
oct,1924,FRENCH POLYNESIA,Pearl diving,M,,N,
oct,1924,AUSTRALIA,Bathing,M,,N,
jul,1924,USA,Standing,M,,N,Mako shark
jul,1924,UK,Fishing for mackerel,M,,N,
jul,1924,USA,Fishing,M,14,N,
jun,1924,USA,Removing shark from a net,M,,N,
apr,1924,AUSTRALIA,"Fishing, fell in water & swimming strongly to shore",M,20,Y,
apr,1924,PANAMA,"Floating, after falling or jumping off the Standard Oil tanker Frederick W. Weller",M,21,N,
apr,1924,AUSTRALIA,Swimming ,M,,,
mar,1924,SOLOMON ISLANDS,Swimming,M,,N,
mar,1924,SPAIN,Fishing,,,N,
feb,1924,AUSTRALIA,Bathing in 5' of water,F,30,N,
feb,1924,AUSTRALIA,Bathing,M,,,
jan,1924,SOUTH AFRICA,Swimming,M,22,Y,
jan,1924,SOUTH AFRICA,Swimming,M,,N,
jan,1924,AUSTRALIA,Had just dived into water & was swimming,M,16,Y,
dec,1923,AUSTRALIA,Swimming,M,,N,
dec,1923,AUSTRALIA,"Fishing, standing in waist-deep water",M,,Y,
nov,1923,AUSTRALIA,Dry shelling,M,,Y,
nov,1923,AUSTRALIA,Fishing,M,,,
oct,1923,AUSTRALIA,Sailing,M,,,
oct,1923,AUSTRALIA,Fishing,,,N,large shark
oct,1923,AUSTRALIA,Pearl diving,M,,N,
aug,1923,GUYANA,Fishing,M,,N,
jul,1923,AUSTRALIA,Diving for pearl,M,,N,
jun,1923,AUSTRALIA,"After rowing skiff was holed by shark, he was attempting to swim ashore",M,,Y,
jun,1923,MEXICO,Dismantling cable buoys of the cable ship All America,,,N,
may,1923,AUSTRALIA,Wading,M,,N,
may,1923,AUSTRALIA,Diving?,M,,Y,
mar,1923,AUSTRALIA,Diving,M,,N,
,1923,USA,Swimming ,M,25,N,
jan,1923,AUSTRALIA,,M,,,
jan,1923,AUSTRALIA,Swimming,M,13,Y,
jan,1923,CUBA,seaplane Columbus ditched in the sea,M,,,dusky shark
,1923,USA,Fishing,M,,N,
,1923,PHILIPPINES,,M,,Y,
,1923,USA,Hoisting shark aboard fishing boat,M,,N,
,1922,USA,Hoisting shark aboard fishing boat,M,,N,
dec,1922,USA,Bathing,F,,Y,
dec,1922,AUSTRALIA,Bathing in 3' to 4' of water,M,19,Y,
sep,1922,BARBADOS,Fishing,M,16,Y,
oct,1922,AUSTRALIA,Sailing,M,,,
sep,1922,USA,"Freediving, inspecting Kaunakakai wharf construction after blasting & dredging ",M,,N,
sep,1922,UK,Swimming ,M,,Y,
sep,1922,USA,Fishing,,,N,
jul,1922,USA,,M,,N,
jun,1922,USA,Floating,F,18,Y,
,1922,JAMAICA,Swimming,M,19,Y,
may,1922,SOUTH AFRICA,Swimming,M,18,N,White shark
apr,1922,AUSTRALIA,Swimming,M,,Y,
mar,1922,JAMAICA,Fishing,M,,N,
mar,1922,JAMAICA,Standing,F,14,Y,
mar,1922,AUSTRALIA,Bathing in knee-deep water,M,21,Y,White shark
feb,1922,AUSTRALIA,Swimming,M,,,
feb,1922,AUSTRALIA,Swimming,M,18,Y,White shark
jan,1922,IRAQ,Bathing,M,,Y,
jan,1922,AUSTRALIA,Swimming ,M,54,Y,
jan,1922,AUSTRALIA,Standing,M,,N,nurse shark
jan,1922,AUSTRALIA,Surfing,M,26,Y,
dec,1921,AUSTRALIA,Swimming,M,20,N,
nov,1921,AUSTRALIA,Fell from his father's back into the water,M,8,Y,
nov,1921,AUSTRALIA,"Wading to dinghy, carrying his son",M,40,N,
nov,1921,FIJI,Swimming,,,Y,
oct,1921,AUSTRALIA,Diving for beche-de-mer ,M,,N,
oct,1921,AUSTRALIA,Diving for beche-de-mer,M,22,Y,
,1921,UK,Fishing,M,,N,Blue shark
aug,1921,AUSTRALIA,,M,,N,
aug,1921,PHILIPPINES,Swimming,M,21,Y,
jul,1921,CUBA,Fell overboard,M,,Y,
jan,1921,PHILIPPINES,,,,,
nov,1920,AUSTRALIA,Wading,M,,N,
aug,1921,HAITI,Dived into a school of baitfish,M,,Y,saw shark
nov,1920,AUSTRALIA,Standing,M,,N,dog shark
nov,1920,PHILIPPINES,The coastwise steamer San Basilio capsized in a typhoon,M,,Y,
jul,1920,USA,Swimming ,M,30,,
jul,1920,AUSTRALIA,Diving for trochus shell,M,,N,
jun,1920,USA,Swimming ,M,13,N,
jun,1920,CANADA,Harpooned shark,,,N,
mar,1920,AUSTRALIA,"Boat capsized, swimming to shore",M,20,N,
jan,1920,AUSTRALIA,Diving,M,,N,
feb,1920,SOUTH AFRICA,Floating face down,F,18,N,
jan,1920,AUSTRALIA,Free diving,M,,Y,
jan,1920,AUSTRALIA,Swimming ,M,12,Y,
,1920,JAMAICA,Jumped overboard,M,,Y,
,1920,NEW ZEALAND,,F,,N,
,1920,SOUTH AFRICA,Splashing,M,12,N,
dec,1919,AUSTRALIA,Swimming,M,29,N,
dec,1919,AUSTRALIA,Swimming,M,47,Y,
nov,1919,AUSTRALIA,Sitting in a boat,M,,N,
sep,1919,COSTA RICA,Small vessel with 13 men on board capsized crossing the bar and 6 men drowned.  The 7 survivors were swimming to shore,M,,Y,
aug,1919,USA,Swimming,M,,N,
may,1919,USA,"""Swimming vigorously""",M,,N,
apr,1919,USA,Knocked into the water,M,,Y,lb shark
mar,1919,AUSTRALIA,Cutter capsized,M,,,
jan,1919,AUSTRALIA,Swimming,M,,N,
jan,1919,NEW ZEALAND,Swimming,F,,N,
jan,1919,AUSTRALIA,Wading,M,13,Y,
jan,1919,AUSTRALIA,Wading (shrimping),M,38,Y,
,1919,ITALY,Fishing,M,,N,
,1919,USA,Swimming,F,,N,
,1918,USA,Fishing,M,,Y,
,1918,SAN DOMINGO,Steamer Una wrecked with 75 laborers onboard. Survivors took to rafts & lifeboats.,M,,Y,Tiger shark
sep,1918,AUSTRALIA,Bathing,M,22,Y,
mar,1918,AUSTRALIA,Surfing,M,,N,
,1918,AUSTRALIA,Diving,M,,N,
dec,1917,AUSTRALIA,Swimming,M,,N,
,1917,MOZAMBIQUE,Wreck of the tug Magellan,M,,Y,
sep,1917,USA,"Swimming, towing an empty barrel",M,,N,
sep,1917,USA,Stuffing a shark into an automobile,M,,N,
,1917,PANAMA,Swimming to shore from the Medic,M,,Y,
jul,1917,USA,Diving,M,,Y,
jul,1917,IRELAND,Ship Mariston torpedoed & sunk,M,,Y,
jun,1917,USA,Swimming beside launch,M,,N,
may,1917,PHILIPPINES,Swimming,M,,Y,
may,1917,KUWAIT,Diving for pearls,M,,N,
,1917,LIBYA,Diving for sponges,M,,N,
dec,1916,AUSTRALIA,Bathing,M,25,N,
dec,1916,AUSTRALIA,Taking wife to beach & about 1 m from the shore,M,41,Y,
dec,1916,AUSTRALIA,Swimming 10 m from shore,F,,N,
nov,1916,PANAMA,,M,,N,
nov,1916,AUSTRALIA,Swimming,M,,Y,
nov,1916,AUSTRALIA,Bathing,M,27,Y,
oct,1916,USA,"Fishing, attempted to take a netted shark",M,,Y,
aug,1916,USA,Netting shrimp,M,,N,
jul,1916,USA,Fishing,M,,N,
jul,1916,USA,Swimming,F,,,
jul,1916,USA,Swimming,M,,N,
jul,1916,USA,Swimming,M,12,N,
jul,1916,USA,Swimming (recovering remains of Stilwell) ,M,24,Y,
jul,1916,USA,Swimming,M,10,Y,
jul,1916,BAHAMAS,S.S. Ramos foundered in a hurricane. Captain & 14 crew in water-logged lifeboats. ,M,,Y,
jul,1916,SPAIN,Diving,M,,N,
jul,1916,PHILIPPINES,Bathing,M,,N,
jul,1916,USA,Swimming,M,,Y,white shark
jul,1916,USA,Swimming,M,24,Y,white shark
jun,1916,USA,Swimming,M,10,N,
jun,1916,OCEAN,Jumped overboard from Norwegian steamship Venator,M,,Y,
jun,1916,USA,,M,26,N,
apr,1916,AUSTRALIA,Swimming,M,,Y,
apr,1916,AUSTRALIA,Clinging to overturned rowing boat,M,17,Y,
mar,1916,AUSTRALIA,Bathing,M,,N,
dec,1915,AUSTRALIA,Diving,M,,N,
nov,1915,AUSTRALIA,Bathing,M,10,N,
nov,1915,AUSTRALIA,Bathing,M,,N,
aug,1915,USA,,M,,N,
jul,1915,MEXICO,Fishing,M,,Y,
jul,1915,MEXICO,Wading,M,,Y,
may,1915,EGYPT,Fell overboard,M,,,
mar,1915,AUSTRALIA,Skin diving for trepang but at surface next to the boat,M,,N,
feb,1915,AUSTRALIA,Swimming,M,,N,
jan,1915,NEW ZEALAND,Fishing,M,,,
jan,1915,AUSTRALIA,Bathing,M,17,Y,
,1915,USA,,M,,,white shark
dec,1914,AUSTRALIA,Swimming,M,,N,
oct,1914,SAMOA,Copra vessel with 19 on board was wrecked in a squall,F,,N,
sep,1914,JAMAICA,Fell overboard,M,,Y,
sep,1914,USA,Swimming,M,17,Y,
jul,1914,CROATIA,Washing clothes,F,,N,
jul,1914,USA,Fishing,M,,N,
jul,1914,CROATIA,,M,,N,
jun,1914,MONTENEGRO,Fishing boat,M,,N,
jun,1914,AUSTRALIA,Bathing,M,43,Y,
may,1914,NEW CALEDONIA,Swimming ashore from swamped 13-ft boat,M,,Y,
may,1914,USA,Fishing,F,,N,
mar,1914,USA,Swimming,M,,,
mar,1914,GUYANA,Boat swamped,M,,Y,
mar,1914,USA,Washed into sea while picking opihi & attacked by 2 large sharks ,M,,Y,
feb,1914,AUSTRALIA,Wading,M,,N,tiger shark
feb,1914,AUSTRALIA,Canoeing,M,,N,
jan,1914,AUSTRALIA,Wading,F,,N,
,1914,SOUTH AFRICA,,F,,,
dec,1913,USA,Fishing for mackerel,,,N,
dec,1913,CUBA,,M,,Y,
nov,1913,NIGERIA,Boat swamped,M,,Y,
nov,1913,AUSTRALIA,Swimming,M,12,N,
sep,1913,USA,,M,,N,hammerhead shark
sep,1913,CROATIA,,M,,N,
aug,1913,USA,,M,,,
aug,1913,USA,,F,,,
aug,1913,ITALY,,,,,
,1913,USA,,M,,Y,
jul,1913,COSTA RICA,Swimming,M,,Y,
may,1913,USA,Fishing,M,,N,
may,1913,AUSTRALIA,Hauling in net,M,,N,
mar,1913,SAMOA,,M,,N,
,1913,AUSTRALIA,Diving,M,,N,Tiger shark
,1913,REUNION,Swimming after his hat,M,,Y,
,1913,REUNION,Swimming,M,,Y,
,1913,AUSTRALIA,,M,,N,
nov,1912,PHILIPPINES,Swimming from foundered vessel,F,19,Y,
aug,1912,USA,Swimming,M,12,Y,
jul,1912,USA,Swimming,M,,N,
jul,1912,SOLOMON ISLANDS,Bathing,M,,Y,
may,1912,SOUTH AFRICA,,M,,,
mar,1912,NEW ZEALAND,Swimming,M,,N,
feb,1912,AUSTRALIA,Hard hat diving,M,,N,
feb,1912,AUSTRALIA,Swimming,M,18,N,
feb,1912,NEW CALEDONIA,Swimming,M,,N,
jan,1912,AUSTRALIA,Swimming,M,21,Y,whaler shark
jan,1912,FIJI,Washed overboard,M,7,Y,
jan,1912,AUSTRALIA,,M,,N,
jan,1912,AUSTRALIA,Bathing,M,,Y,
,1912,SPAIN,Fell into the water,M,,Y,White shark
nov,1911,USA,,M,,,
oct,1911,USA,Fell overboard from steamship Rio Grande,M,,Y,
oct,1911,AUSTRALIA,Diving,M,23,N,
sep,1911,USA,Jumped overboard to rescue companion,M,,Y,
sep,1911,USA,Fell overboard & swimming,M,,Y,
sep,1911,USA,Bathing,M,,N,
jul,1911,SPAIN,Bathing,M,,Y,
jul,1911,USA,Fishing,M,,N,
may,1911,SOUTH AFRICA,Bathing,M,64,Y,
may,1911,USA,Fishing,M,,N,
may,1911,SOUTH AFRICA,Swimming,M,,Y,
apr,1911,NEW ZEALAND,Fishing,,,N,
mar,1911,AUSTRALIA,Swimming,M,,Y,
jan,1911,AUSTRALIA,3-masted steel barque Glenbank foundered during a cyclone,M,22,N,
,1911,USA,Swimming,M,,N,
,1911,NEW ZEALAND,Fishing,M,50,Y,
dec,1910,CROATIA,,M,,,
dec,1910,AUSTRALIA,Shipwrecked pearling schooner,M,,Y,
nov,1910,OCEAN,Fishing,M,,N,Angel shark
nov,1910,AUSTRALIA,Bathing,M,,N,blue shark
jun,1910,MEXICO,Swimming,M,,N,
jun,1910,MOZAMBIQUE,"Steamer Durao struck rock & filled, boats capsized, passengers & crew tried to swim to shore",,,Y,
may,1910,USA,"Unknown, their unoccupied yawlboat was recovered",M,,,
mar,1910,PANAMA,Fell overboard from USS cruiser Tacoma,M,,Y,
mar,1910,NEW ZEALAND,Swimming,M,,N,
,1910,USA,"Hard hat diving, laying some charge of powder",M,,,
feb,1910,AUSTRALIA,Surf bathing,M,,N,
jan,1910,AUSTRALIA,,M,,Y,
,1910,USA,"Fishing, thrown into water by heavy sea, clinging to rocks at the water line",M,,,
,1910,PHILIPPINES,Swimming,M,,,
nov,1909,USA,,M,,N,
dec,1909,AUSTRALIA,Fell overboard,M,,Y,
dec,1909,AUSTRALIA,Fishing,M,,N,
nov,1909,INDONESIA,The 2379-ton French steamer La Seyne collied with British steamer Onda & sank in minutes. Passengers jumped overboard expecting to be picked up by Ondas boats,,,Y,
sep,1909,USA,Seine netting,M,,N,
aug,1909,USA,Fell overboard from fishing schooner Halycon,M,,Y,
jul,1909,USA,Fell overboard while fishing for sharks,M,,N,
jul,1909,USA,Swimming,M,16,N,
jun,1909,MEXICO,Bathing,F,,Y,
jun,1909,SOUTH AFRICA,,M,,Y,foot shark
jun,1909,AUSTRALIA,"1446-ton Norwegian barque Errol, bound from Peru to Newcastle with 22 on board wrecked. Survivors shelterd on the wreck of the Annasona. Subsequently the Master, his wife & 4 children perished along with several crew. Survivors (5) were rescued 7/12/1909",M,,Y,
apr,1909,SPAIN,Fishing,M,,N,
apr,1909,USA,Reported swept away by waves while gathering opihi,F,19,,
apr,1909,TUNISIA,Diving (Helmet) for sponges,M,,Y,
mar,1909,SOUTH AFRICA,Wreck of the 1308-ton Norwegian ship Auckland,F,,Y,
jan,1909,,Jumped overboard ,M,36,,
,1909,ITALY,"On December 28, 1908, an earthquake, followed by tsunamis, destroyed coastal towns in Silcily and southern Italy, killing more than 100,000 people",,,,
,1909,AUSTRALIA,,,,N,
dec,1908,SOUTH AFRICA,Swimming,M,16,Y,
dec,1908,MEXICO,Swimming ashore from capsized boat,M,,Y,
sep,1908,AUSTRALIA,Fell from the jetty,M,,Y,
sep,1908,USA,On fishing boat & trailing hand in the water,M,,N,
aug,1908,SPAIN,Fell overboard from P&O steamship Arabia,M,,Y,
jul,1908,SPAIN,,,,,
jul,1908,CROATIA,Boating,F,,Y,white shark
jun,1908,EGYPT,The 168-ton Belmore foundered in heavy seas,M,,Y,
jun,1908,USA,The British steamer Caribbee foundered,M,,Y,
jun,1908,PAPUA NEW GUINEA,.,,,Y,foot shark
may,1908,INDONESIA,native boats sunk in storm,F,,Y,
may,1908,USA,,M,,,
jan,1908,USA,Gathering fish stunned by dynamite,M,,Y,
dec,1907,AUSTRALIA,Bathing,M,,Y,Bull shark
oct,1907,AUSTRALIA,Bathing,M,,Y,
oct,1907,CHINA,Fishing,M,,N,
oct,1907,CHINA,Fishing,M,,Y,
oct,1907,AUSTRALIA,Bathing,M,,N,
oct,1907,HAITI,Reached out to disentangle rope & fell overboard,M,,,
oct,1907,USA,"Diving, retrieving fish caught in net ",M,,N,
sep,1907,UK,Swimming,M,,,
sep,1907,CROATIA,Swimming,F,,Y,
aug,1907,CROATIA,Swimming,F,,Y,
aug,1907,CROATIA,Swimming,M,,Y,
aug,1907,USA,Wading,M,,N,
jul,1907,CROATIA,Swimming,F,,Y,
jul,1907,AUSTRALIA,.,M,,,
,1907,USA,Floating in creek,M,,N,
apr,1907,MEXICO,Bathing,M,,N,
mar,1907,USA,"Fishing,  tarpon being chased by shark  leapt across his skiff, breaking it in half & Larkin became tangled in the net",M,,Y,
mar,1907,MALTA,Fishing,M,,Y,White shark
feb,1907,PHILIPPINES,"Row boat (from the gunboat Elcano) was sinking, put finger in hole",M,,N,
feb,1907,NEW ZEALAND,Standing,M,55,Y,
feb,1907,AUSTRALIA,Bathing,M,18,Y,
,1907,VIETNAM,Fishing,M,20,N,
,1907,USA,"Net fishing, fell into the water",M,,Y,
nov,1906,JAMAICA,Fishing,M,,N,
oct,1906,USA,,M,,N,
oct,1906,USA,Swimming,M,,Y,
oct,1906,USA,Diving,M,,N,
oct,1906,USA,Swimming,M,,Y,
sep,1906,INDONESIA,Swimming,M,,N,
sep,1906,INDONESIA,Swimming,M,,Y,
sep,1906,AUSTRALIA,Swimming,M,,Y,
,1906,USA,Fishing,M,,N,mako shark
aug,1906,YEMEN ,Diving around anchored liner,M,,N,
aug,1906,USA,Fell overboard,M,,Y,
jul,1906,USA,Swimming,M,,Y,from shark
,1906,MOZAMBIQUE,,M,,,
apr,1906,INDONESIA,Hard hat diving,M,,Y,
apr,1906,AUSTRALIA,Shooting sharks ,M,,N,
apr,1906,AUSTRALIA,Diving for beche-de-mer ,M,17,Y,
,1906,INDONESIA,The schooner Tahitienne foundered in a hurricane,M,,Y,
,1906,AUSTRALIA,.,M,18,,
feb,1906,NEW ZEALAND,Swimming,M,,,
jan,1906,AUSTRALIA,Bathing,M,31,Y,
jan,1906,SOUTH AFRICA,Washing horses,M,30,Y,
dec,1905,SOUTH AFRICA,Floating or standing,M,,Y,
dec,1905,AUSTRALIA,Bathing,M,,,
sep,1905,AUSTRALIA,Swimming,M,,Y,
sep,1905,USA,Fishing,M,,N,
aug,1905,EGYPT,Human head found in shark caught by British steamer Syria,M,,,Tiger shark
,1905,USA,Swimming from naptha launch after a day of fishing,M,,N,
,1905,PHILIPPINES,Bathing,M,21,N,
jul,1905,USA,Wading,M,16,Y,
jul,1905,ITALY,,M,8,,
jul,1905,INDONESIA,Jumped or fell overboard,M,,Y,
,1905,USA,Fishing,M,,Y,
may,1905,USA,Swimming,M,,N,
apr,1905,SOUTH AFRICA,Swimming,M,26,Y,
mar,1905,AUSTRALIA,Bathing,M,40,N,
mar,1905,AUSTRALIA,Bathing,,,,
feb,1905,AUSTRALIA,Bathing,M,23,,
jan,1905,AUSTRALIA,Bathing,M,39,,
,1905,USA,Harpooning turtles,,,N,
nov,1904,PHILIPPINES,Bathing alongside US Naval ship,M,,N,
oct,1904,OCEAN,Fell overboard,M,,Y,
,1904,CUBA,Lost his footing & fell overboard,M,,Y,
,1904,CUBA,"Ship's boat capsized in squall, captain & 2 sailors clinging onto hull",M,,Y,
jul,1904,USA,Sailing,M,,N,
jul,1904,USA,Swimming,M,,Y,
jul,1904,ITALY,Swimming,M,,Y,
feb,1904,AUSTRALIA,Swimming after his hat,M,,Y,
feb,1904,NEW ZEALAND,Swimming,M,30,Y,
jan,1904,NEW CALEDONIA,Bathing,M,,Y,
,1904,REUNION ISLAND,Swimming,M,16,Y,
,1904,USA,Diving on a wreck,M,,,
,1904,PHILIPPINES,Bathing,M,,N,
,1904,USA,Swimming,M,,Y,
oct,1903,CUBA,Fell overboard,M,,Y,
sep,1903,USA,Fishing,M,,N,
,1903,FALKLAND ISLANDS,"Swimming, after falling overboard",M,28,N,
jun,1903,AUSTRALIA,Swimming,M,,Y,
may,1903,MEXICO,Bathing,M,,Y,
mar,1903,AUSTRALIA,Suicide,M,,Y,
mar,1903,AUSTRALIA,Swimming,M,,Y,
jan,1903,AUSTRALIA,,M,,Y,Bull shark
,1903,CRETE,Sponge diving,M,,Y,
,1903,USA,Fishing,M,,Y,
dec,1902,NICARAGUA,Swimming,M,30,Y,
nov,1902,AUSTRALIA,Swimming,M,17,Y,
nov,1902,USA,Fishing,M,,N,
aug,1902,ITALY,Swimming,M,,Y,
aug,1902,CROATIA,Fishing,M,,N,
aug,1902,USA,Catching crabs,M,,Y,
jul,1902,ITALY,Fishing,M,,N,
jul,1902,USA,Swimming,M,,N,
jun,1902,PHILIPPINES,,M,,N,
,1902,EGYPT,Sponge diving,M,,N,
,1902,SOUTH AFRICA,Swimming,M,,,
feb,1902,NEW ZEALAND,Standing on ship deck,M,,N,
jan,1902,AUSTRALIA,Dangling feet in the water,M,,Y,
jan,1902,SOUTH AFRICA,,M,,,
jan,1902,AUSTRALIA,Swimming,M,16,N,
